user_id;created_at;status_id;text
2257741364;2021-04-16T18:40:14Z;1.38313E+18;Why would vaccinating pregnant women help the NHS from being overwhelmed  99  aren t in the vulnerable demographic    The NHS is protected  Our social contract has been fulfilled    COVID19  CovidVaccine  
84795688;2021-04-16T18:38:59Z;1.38313E+18; Covaxin production to be increased to 100 million doses by September 2021  Centre   COVIDVaccine  Vaccine  LargestVaccineDrive  COVIDSecondWave  COVID19India  WeekendCurfew   coronavirus  Corona  CoronaPandemic  COVIDEmergency   
1.22164E+18;2021-04-16T18:35:40Z;1.38313E+18;One way  can fast track  CovidVaccine is to give them to family doctors  Pfizer  Moderna  AZ   They can reduce  vaccinehesitancy and can identify at risk patients   They do this all the time  HugeResource    COVID19ON      
2453702234;2021-04-16T18:13:34Z;1.38312E+18;I was invited to get a  CovidVaccine  My abuelita  grandma  who is 94 is not  I live in England  she in Peru   The vaccine disparity is sad and I feel guilty     Ps  abuelita said  get it or I will kill you  She is a sassy retired doctor  
106779633;2021-04-16T18:11:21Z;1.38312E+18;Dearest Ontarians  please don t shop around for your preferred  CovidVaccine  Every person who delays because they want a different jab makes someone under 55 years wait even longer for their chance  Please don t turn down AZ if you re eligible   Respectfully  everyone under 55 
139649204;2021-04-16T18:07:47Z;1.38312E+18; There is currently a wave of daily pregnant women coming into Ontario ICUs  many requiring ventilators  These women are getting extremely sick  very quickly       encourages pregnant ppl to be prioritized for   get the  CovidVaccine   COVID19ON 
19883833;2021-04-16T18:06:46Z;1.38312E+18; There is currently a wave of daily pregnant women coming into Ontario ICUs  many requiring ventilators  These women are getting extremely sick  very quickly       encourages pregnant ppl to be prioritized for   get the  CovidVaccine   COVID19ON 
526248463;2021-04-16T17:53:13Z;1.38312E+18; COVIDVaccine registration is open for people aged 68   69  The quickest   easiest way to register is online  You'll need your PPSN  Eircode  mobile phone number   email address  Don't worry if you can't register today  registration will stay open   
225333204;2021-04-16T17:42:49Z;1.38311E+18; CovidVaccine my mum is 83 I have only anecdotal evidence  In the last 3 wks since having the ja5  she has lost so much cognitive function  She has become severly afraid of the world and is forgetting the most simplest of things  She's old  I get that but deterioration like this 
1472412660;2021-04-16T17:33:15Z;1.38311E+18;Excellent thread by THE best science communicator  on common questions about the   CovidVaccine         
34695570;2021-04-16T17:25:57Z;1.38311E+18; California sheriff overruled health official  linked man s death to  CovidVaccine    resist  coronavirus  
1.25321E+18;2021-04-16T17:21:30Z;1.38311E+18;16 04 2021    COVID19Vaccination Bulletin Daily State Report  Provisional    CovidVaccine  LargestVaccineDrive 
331864347;2021-04-16T17:13:31Z;1.38311E+18;Just interrupted the reporter on live news because she asked about the safety of AZ vaccine  Never in 11 years of practicing medicine has a patient asked me which brand of life saving vaccine they d receive  If we want out of this pandemic  take the  CovidVaccine you re offered 
1.05577E+18;2021-04-16T17:05:24Z;1.3831E+18; There is currently a wave of daily pregnant women coming into Ontario ICUs  many requiring ventilators  These women are getting extremely sick  very quickly       encourages pregnant ppl to be prioritized for   get the  CovidVaccine   COVID19ON 
2740231030;2021-04-16T17:01:50Z;1.3831E+18;Excellent thread by THE best science communicator  on common questions about the   CovidVaccine         
2800466323;2021-04-16T16:42:59Z;1.3831E+18;Micheál Martin confirms that the president of the EU commission has informed him of plans to ramp up vaccinations for children through 2022 and 2023   CovidVaccine  Ireland  EndTheLockdown 
1.29885E+18;2021-04-16T16:40:25Z;1.3831E+18;Micheál Martin confirms that the president of the EU commission has informed him of plans to ramp up vaccinations for children through 2022 and 2023   CovidVaccine  Ireland  EndTheLockdown 
247719102;2021-04-16T16:36:45Z;1.3831E+18; CovidVaccine Update  As of now we have the following stocks   1 Covishield   3 25 lakh dose 2 Covaxin   2 lakh dose  Another batch of about one lakh Covaxin dose will arrive in a day or two   I request everyone eligible to please go in for your vaccination     IndiaFightsCorona
257298187;2021-04-16T16:35:11Z;1.3831E+18;Just interrupted the reporter on live news because she asked about the safety of AZ vaccine  Never in 11 years of practicing medicine has a patient asked me which brand of life saving vaccine they d receive  If we want out of this pandemic  take the  CovidVaccine you re offered 
1000289028;2021-04-16T16:33:58Z;1.3831E+18;It s  Ramadan and the COVID 19 Vaccine does not invalidate your fast  When it s your turn  like me  please do get vaccinated      Vaccinated      All the coronavirus vaccines are safe  effective   will protect you from the virus    Covid 19  CovidVaccine  Ramadan  NHSCOVIDVaccine 
3420367953;2021-04-16T16:31:01Z;1.3831E+18;Just interrupted the reporter on live news because she asked about the safety of AZ vaccine  Never in 11 years of practicing medicine has a patient asked me which brand of life saving vaccine they d receive  If we want out of this pandemic  take the  CovidVaccine you re offered 
38268238;2021-04-16T16:25:09Z;1.38309E+18;Just interrupted the reporter on live news because she asked about the safety of AZ vaccine  Never in 11 years of practicing medicine has a patient asked me which brand of life saving vaccine they d receive  If we want out of this pandemic  take the  CovidVaccine you re offered 
194569049;2021-04-16T16:16:03Z;1.38309E+18;It is so demoralizing to phone patients all day to beg them to take AZ  CovidVaccine  I was able to get some uptake  44 booked   but I ve been on the phone with patients for 10 hours  on my  day off   lucky my child  for whom it is April break  is understanding   156 doses to go  
355577666;2021-04-16T13:43:22Z;1.38305E+18;Dearest Ontarians  please don t shop around for your preferred  CovidVaccine  Every person who delays because they want a different jab makes someone under 55 years wait even longer for their chance  Please don t turn down AZ if you re eligible   Respectfully  everyone under 55 
790287205;2021-04-16T15:55:00Z;1.38309E+18;On the same day I received my 2nd Pfizer  CovidVaccine   my deep thanks to NHS  USA    Germany  I am really delighted EU countries are now rolling out  their vaccines fast  No one is fully safe till we are all  COVID19 safe in Europe  
4324916472;2021-04-16T15:52:38Z;1.38309E+18;It is so demoralizing to phone patients all day to beg them to take AZ  CovidVaccine  I was able to get some uptake  44 booked   but I ve been on the phone with patients for 10 hours  on my  day off   lucky my child  for whom it is April break  is understanding   156 doses to go  
2511386616;2021-04-16T15:45:47Z;1.38308E+18; CovidVaccine Update  As of now we have the following stocks   1 Covishield   3 25 lakh dose 2 Covaxin   2 lakh dose  Another batch of about one lakh Covaxin dose will arrive in a day or two   I request everyone eligible to please go in for your vaccination     IndiaFightsCorona
22981690;2021-04-16T15:41:02Z;1.38308E+18; There is currently a wave of daily pregnant women coming into Ontario ICUs  many requiring ventilators  These women are getting extremely sick  very quickly       encourages pregnant ppl to be prioritized for   get the  CovidVaccine   COVID19ON 
7.78241E+17;2021-04-16T15:32:48Z;1.38308E+18;India is maintaining its fast pace in the world's  LargestVaccineDrive   Help the country further strengthen its fights against  COVID19 by registering for the  COVIDVaccine through       IndiaFightsCorona  Unite2FightCorona 
1.19775E+18;2021-04-16T15:28:05Z;1.38308E+18; CovidVaccine Update  As of now we have the following stocks   1 Covishield   3 25 lakh dose 2 Covaxin   2 lakh dose  Another batch of about one lakh Covaxin dose will arrive in a day or two   I request everyone eligible to please go in for your vaccination     IndiaFightsCorona
1019008388;2021-04-16T15:09:50Z;1.38308E+18;I    this story  This woman didn t get to have her wedding because of the  pandemic so she wore her wedding dress to get her  COVIDVaccine    
23471623;2021-04-16T14:58:46Z;1.38307E+18;It is so demoralizing to phone patients all day to beg them to take AZ  CovidVaccine  I was able to get some uptake  44 booked   but I ve been on the phone with patients for 10 hours  on my  day off   lucky my child  for whom it is April break  is understanding   156 doses to go  
2370645474;2021-04-16T14:55:01Z;1.38307E+18; lockdown2021 is BAD IDEA  Economy barely started recovering downturn  Again Excess panic coz of govt blunder of playing God pinning all hopes on  CovidVaccine Only solution to combat viruses   infections  Strengthen immunity  TrustAyurvedYog be stress free  Govts doing opposite
1.09317E+18;2021-04-16T14:20:15Z;1.38306E+18;Next week is  Red Sox Week at the Hynes  with 20 000 first dose  CovidVaccine appointments at the Hynes mass vaccination site in Boston reserved for communities of color  More info here    TrustTheFacts   LaVacunaSalvaVidas  TheVaccineSavesLives 
1.05476E+18;2021-04-16T13:37:23Z;1.38305E+18; There is currently a wave of daily pregnant women coming into Ontario ICUs  many requiring ventilators  These women are getting extremely sick  very quickly       encourages pregnant ppl to be prioritized for   get the  CovidVaccine   COVID19ON 
2885971046;2021-04-16T13:21:46Z;1.38305E+18;India is maintaining its fast pace in the world's  LargestVaccineDrive  Help the country further strengthen its fights against  COVID19 by registering for the  COVIDVaccine through  or  App   IndiaFightsCorona  Unite2FightCorona 
1.29022E+18;2021-04-16T13:15:12Z;1.38305E+18;Although no scientists is willing to answer this question  are  CovidVaccine safe and effective  But the reality shows it's neither  With millions have been vaccinated  there is no signs of slowing the spread of the virus  If it is true what do we do then  
2815780763;2021-04-16T13:04:51Z;1.38304E+18;In his eagerness to attack skeptics on  for what  after reports of blood clots associated with   CovidVaccine  he sees as  vaccine cheerleading   anti  GMO hack  is amplifying antivaccine messaging  
2297823997;2021-04-16T12:41:45Z;1.38304E+18; There is currently a wave of daily pregnant women coming into Ontario ICUs  many requiring ventilators  These women are getting extremely sick  very quickly       encourages pregnant ppl to be prioritized for   get the  CovidVaccine   COVID19ON 
516259473;2021-04-16T12:39:51Z;1.38304E+18;Say what  We are being told to brace for 1000 new covid cases a week when international travel opens up  Why would we put ourselves in that situation with a nonexistent vaccine plan   auspol  CovidVaccine
16635604;2021-04-16T12:27:05Z;1.38303E+18;The  CovidVaccine marketplace has flipped  Supply has dramatically increased and demand has decreased  The terrible messaging on vaccines by health  experts  is not helping  
66888234;2021-04-16T12:22:55Z;1.38303E+18;1st Dose Progress                 20 4   2nd Dose Progress                 8 6   As of Wednesday  14 Apr 2021  Note  percentages of 16  population only  Data sources in bio   CovidVaccine  COVID19  COVID19Ireland 
3228193563;2021-04-16T12:09:36Z;1.38303E+18;It s about time our elected MPs started demanding an exit plan from the unelected scientists of SAGE  just as this Congressman from Ohio does here   The 21st of June isn t an exit plan it s a tranquilliser    lockdown  CovidVaccine 
1.27795E+18;2021-04-16T12:01:40Z;1.38303E+18;India is maintaining its fast pace in the world's  LargestVaccineDrive  Help the country further strengthen its fights against  COVID19 by registering for the  COVIDVaccine through  or  App   IndiaFightsCorona  Unite2FightCorona 
949715054;2021-04-16T11:59:48Z;1.38303E+18;If you've not had it yet and you're in an eligible group  you can still get your free  COVIDVaccine    Visit  to find out how  
137363410;2021-04-16T11:56:35Z;1.38303E+18;Today we re inviting people aged 68 and 69 to register for your  COVIDVaccine  The quickest   easiest way to register is online  You'll need     PPSN    Eircode    Mobile number    Email address You will be vaccinated with the AstraZeneca vaccine  Register  
2834061999;2021-04-16T11:46:25Z;1.38302E+18; There is currently a wave of daily pregnant women coming into Ontario ICUs  many requiring ventilators  These women are getting extremely sick  very quickly       encourages pregnant ppl to be prioritized for   get the  CovidVaccine   COVID19ON 
45793688;2021-04-16T11:41:40Z;1.38302E+18; CovidVaccine Update  As of now we have the following stocks   1 Covishield   3 25 lakh dose 2 Covaxin   2 lakh dose  Another batch of about one lakh Covaxin dose will arrive in a day or two   I request everyone eligible to please go in for your vaccination     IndiaFightsCorona
117429250;2021-04-16T11:35:51Z;1.38302E+18;Dearest Ontarians  please don t shop around for your preferred  CovidVaccine  Every person who delays because they want a different jab makes someone under 55 years wait even longer for their chance  Please don t turn down AZ if you re eligible   Respectfully  everyone under 55 
1.30683E+18;2021-04-16T11:25:09Z;1.38302E+18; lockdown2021 is BAD IDEA  Economy barely started recovering downturn  Again Excess panic coz of govt blunder of playing God pinning all hopes on  CovidVaccine Only solution to combat viruses   infections  Strengthen immunity  TrustAyurvedYog be stress free  Govts doing opposite
2261278339;2021-04-16T11:24:30Z;1.38302E+18; lockdown2021 is BAD IDEA  Economy barely started recovering downturn  Again Excess panic coz of govt blunder of playing God pinning all hopes on  CovidVaccine Only solution to combat viruses   infections  Strengthen immunity  TrustAyurvedYog be stress free  Govts doing opposite
349883969;2021-04-16T11:22:41Z;1.38302E+18;1st Dose Progress                 20 4   2nd Dose Progress                 8 6   As of Wednesday  14 Apr 2021  Note  percentages of 16  population only  Data sources in bio   CovidVaccine  COVID19  COVID19Ireland 
8.21405E+17;2021-04-16T10:57:16Z;1.38301E+18; CovidVaccine Update  As of now we have the following stocks   1 Covishield   3 25 lakh dose 2 Covaxin   2 lakh dose  Another batch of about one lakh Covaxin dose will arrive in a day or two   I request everyone eligible to please go in for your vaccination     IndiaFightsCorona
1.25369E+18;2021-04-16T10:42:44Z;1.38301E+18; News Alert  Serum Institute of India CEO Adar Poonawalla says US needs to lift its embargo on raw material exports to help ramp up  COVIDVaccine production  
393762976;2021-04-16T10:40:39Z;1.38301E+18;I understand the principle of the risk/ benefit argument around the  AstraZenaca  CovidVaccine but I am constantly hearing that over 50 s are also less likely to get clots  Can anyone explain on what basis less likely  Genuine question   auspol  FactsMatter
399637177;2021-04-16T10:28:46Z;1.383E+18; There is currently a wave of daily pregnant women coming into Ontario ICUs  many requiring ventilators  These women are getting extremely sick  very quickly       encourages pregnant ppl to be prioritized for   get the  CovidVaccine   COVID19ON 
1.15065E+18;2021-04-16T10:28:39Z;1.383E+18;2nd dose of  CovidVaccine may be administered 4 8 weeks after the 1st dose  in the case of  Covishield   4 6 weeks after the 1st dose  in the case of  Covaxin  For enhanced protection  it is recommended that you take your 2nd covishield shot  6 8 weeks after your 1st dose  
222207235;2021-04-16T10:27:24Z;1.383E+18;It s about time our elected MPs started demanding an exit plan from the unelected scientists of SAGE  just as this Congressman from Ohio does here   The 21st of June isn t an exit plan it s a tranquilliser    lockdown  CovidVaccine 
21497872;2021-04-16T10:20:39Z;1.383E+18;In the wake of questions about the  AstraZeneca  CovidVaccine and in aid of the month of  Ramadan  RPLAN North West have produced a second leaflet for Renal Patients       For guidance on safe practice during  Ramadan  please visit the  website   
120430371;2021-04-16T10:13:31Z;1.383E+18; CovidVaccine Update  As of now we have the following stocks   1 Covishield   3 25 lakh dose 2 Covaxin   2 lakh dose  Another batch of about one lakh Covaxin dose will arrive in a day or two   I request everyone eligible to please go in for your vaccination     IndiaFightsCorona
23907461;2021-04-16T10:05:39Z;1.383E+18;Say what  We are being told to brace for 1000 new covid cases a week when international travel opens up  Why would we put ourselves in that situation with a nonexistent vaccine plan   auspol  CovidVaccine
2438484356;2021-04-16T09:57:26Z;1.383E+18;Thanks  giving us  opportunity to get this important  message out  Remember   CovidVaccine does NOT break fast  please TAKE IT when you're offered  If you develop ANY  COVID19 symptoms  BREAK the fast   StaySafe  FastSafely  ramadanmubarak  RamadanKareem  Ramadan2021  
2653016426;2021-04-16T09:39:50Z;1.38299E+18; CovidVaccine Update  As of now we have the following stocks   1 Covishield   3 25 lakh dose 2 Covaxin   2 lakh dose  Another batch of about one lakh Covaxin dose will arrive in a day or two   I request everyone eligible to please go in for your vaccination     IndiaFightsCorona
1.01436E+18;2021-04-16T09:12:07Z;1.38299E+18; CovidVaccine Update  As of now we have the following stocks   1 Covishield   3 25 lakh dose 2 Covaxin   2 lakh dose  Another batch of about one lakh Covaxin dose will arrive in a day or two   I request everyone eligible to please go in for your vaccination     IndiaFightsCorona
2246689699;2021-04-16T09:09:44Z;1.38298E+18; CovidVaccine Update  As of now we have the following stocks   1 Covishield   3 25 lakh dose 2 Covaxin   2 lakh dose  Another batch of about one lakh Covaxin dose will arrive in a day or two   I request everyone eligible to please go in for your vaccination     IndiaFightsCorona
1.00936E+18;2021-04-16T09:04:10Z;1.38298E+18;Watch   Andhra Pradesh runs out of  CovidVaccine stocks  NDTV's Uma Sudhir brings in more details 
1.28749E+18;2021-04-16T09:00:26Z;1.38298E+18;Vaccinating the world's population is slowing down for safety   J   J and AstraZenica are being paused   Moderna and Pfizer should increase their production to fill the void    CovidVaccine  ONEV1  FreshVoicesRise 
709593360;2021-04-16T08:54:28Z;1.38298E+18; CovidVaccine registration UPDATE  You should really only register from 4pm onwards today because the EVDS system is in test mode until then  But  if you did register this morning  you'll be fine  Milani Wolmarans  the EVDS project manager  says you will NOT have to re register 
2359316641;2021-04-16T08:48:39Z;1.38298E+18; CovidVaccine registration UPDATE  You should really only register from 4pm onwards today because the EVDS system is in test mode until then  But  if you did register this morning  you'll be fine  Milani Wolmarans  the EVDS project manager  says you will NOT have to re register 
1.24105E+18;2021-04-16T08:39:19Z;1.38298E+18; CovidVaccine Update  As of now we have the following stocks   1 Covishield   3 25 lakh dose 2 Covaxin   2 lakh dose  Another batch of about one lakh Covaxin dose will arrive in a day or two   I request everyone eligible to please go in for your vaccination     IndiaFightsCorona
277613279;2021-04-16T08:34:30Z;1.38298E+18; CovidVaccine registration UPDATE  You should really only register from 4pm onwards today because the EVDS system is in test mode until then  But  if you did register this morning  you'll be fine  Milani Wolmarans  the EVDS project manager  says you will NOT have to re register 
59367569;2021-04-16T08:27:15Z;1.38297E+18; CovidVaccine Update  As of now we have the following stocks   1 Covishield   3 25 lakh dose 2 Covaxin   2 lakh dose  Another batch of about one lakh Covaxin dose will arrive in a day or two   I request everyone eligible to please go in for your vaccination     IndiaFightsCorona
253086457;2021-04-16T08:22:56Z;1.38297E+18; There is currently a wave of daily pregnant women coming into Ontario ICUs  many requiring ventilators  These women are getting extremely sick  very quickly       encourages pregnant ppl to be prioritized for   get the  CovidVaccine   COVID19ON 
258847825;2021-04-16T08:13:21Z;1.38297E+18; CovidVaccine Update  As of now we have the following stocks   1 Covishield   3 25 lakh dose 2 Covaxin   2 lakh dose  Another batch of about one lakh Covaxin dose will arrive in a day or two   I request everyone eligible to please go in for your vaccination     IndiaFightsCorona
1.27365E+18;2021-04-16T08:11:28Z;1.38297E+18; CovidVaccine Update  As of now we have the following stocks   1 Covishield   3 25 lakh dose 2 Covaxin   2 lakh dose  Another batch of about one lakh Covaxin dose will arrive in a day or two   I request everyone eligible to please go in for your vaccination     IndiaFightsCorona
